Solution_Quality,Solution_Allocation,AVG_Exploration,AVG_Exploitation
82.66647184205544,"[[7.63677826e+01 7.55532065e+01 1.32271195e+02 3.98273939e-01
  4.66240618e+02 2.95939943e+01 2.35095243e+02 3.53110168e+02
  5.99947669e+02 2.15430723e+01 1.23328372e+02 5.99894587e+02
  1.73277622e+02 1.51588205e+02 1.64482295e+02 1.35545523e+02
  1.32484694e+02 5.98621257e+02 1.01157023e+02 2.05848015e+02
  8.13595124e+01 2.20207380e+02 3.21521029e+02 7.07381537e-01
  3.51921421e+01 4.48812338e+01 3.67538180e+02 1.08390292e-01
  1.00213573e+02 3.60325735e+02 1.68068256e+02 8.93589176e+00
  1.06493321e+02 2.18094523e+02 2.14482370e+02 3.69552585e+02
  2.79675492e+02 3.00858644e+02 8.01826630e+01 2.71191960e+01
  5.27868153e+01 1.78086869e+02 9.65323630e+01 5.99740605e+02
  9.79132619e+01 7.56525113e+01 5.14564091e+02 1.46762987e+02
  1.10257344e+02 1.04406981e+02]]",0.31164206316315274,0.6883579368368471
72.49962371691907,"[[2.42524495e+02 1.13660551e+02 7.14805862e+01 5.77572892e+02
  5.64605611e+02 3.77918482e+02 3.43563349e-02 9.19623476e+00
  1.77619051e+02 9.03617423e-01 3.01047947e+01 5.23221083e+02
  5.31725695e+02 3.07011284e+02 4.81504359e+02 4.95136432e+02
  2.86117320e+02 3.07633285e+02 1.84011610e+01 3.26907552e+02
  5.25651584e+02 2.68895370e+02 1.27636467e+00 2.53458806e+01
  5.72535051e+02 3.92883772e-01 7.39533542e+01 3.11205926e+02
  3.71020607e-01 5.08304459e+02 7.96068164e+00 1.33035037e+02
  3.53204315e-01 3.44160967e+02 4.37960302e+02 1.90817633e+02
  7.33412111e+01 5.84141331e+02 4.19461229e-02 1.20251536e+01
  3.24479497e+02 2.02945500e+02 1.51687382e+02 2.36491779e+02
  3.15214083e+01 1.44147255e+02 1.04876184e+02 3.08708622e+00
  7.26311145e-01 1.10856808e+00]]",0.41754106839350036,0.5824589316064996
91.41852574010557,"[[267.65700354  58.25761919 408.58448515 599.95636114  10.58694122
  226.00741878  12.36623897 367.89822633 573.88319973 139.43995133
    0.81975044 185.15031087 299.5132577  354.3690144  496.85525523
  155.71560982  55.25499329   2.76257126 419.42811841 230.91257063
  117.71106599  27.85250704 599.97459609 336.29005305 479.15432411
   57.65970071 599.99933662 575.10133294  21.39069647 493.30601844
  381.35868301  77.94351291   4.98102036 144.07028848 219.30948391
   35.74961267 399.24324068 540.66470784  73.47709656  86.31107109
  296.78804028  83.00005655  40.91259228 410.11652345  15.8427495
  394.78280445  11.42629671  72.65884136 172.55087868  52.18723943]]",0.45900692782941027,0.5409930721705897
95.9036822976916,"[[5.85666017e+02 3.15948659e+00 8.28353047e+00 3.12571226e+02
  7.79357299e+01 5.14150196e+02 5.93158700e+02 3.62544414e+01
  4.17352617e+02 3.08620776e+02 2.32184391e+02 1.94874718e+02
  3.90646954e+02 4.98223075e+01 1.41297108e+02 1.57138075e+02
  5.99672627e+02 2.06651950e+02 1.73581836e+02 8.48143709e+01
  5.85323734e+02 2.53073475e+02 1.57736887e+02 2.06117159e+02
  8.29448628e-01 3.88738745e+02 5.76069937e+02 2.68526420e+02
  4.54165549e+00 4.65301264e+02 1.28430328e+01 5.13436105e+02
  3.45115108e+01 9.65492420e+00 2.20243709e+02 4.62660701e+02
  2.00980431e+02 8.38514364e+00 2.90370027e+01 3.96814617e+02
  5.70424192e+02 1.41959096e+02 1.10551317e-01 3.73571570e-01
  2.50703004e+01 5.15817060e+02 2.00358103e+02 6.99943480e+01
  1.26081527e+02 3.66867988e+00]]",0.5204968176229323,0.4795031823770676
69.68142026974573,"[[1.96406985e+02 4.39661826e+02 9.76491803e+01 4.33394203e+02
  4.13415463e+02 3.61676716e-01 7.80000816e+01 1.08751008e+02
  8.28969921e+01 4.44216624e+02 3.20718557e+02 7.31549313e+01
  1.38937899e+02 5.86020108e+02 4.83478321e+00 1.77508996e+02
  1.95600661e+02 4.79440073e+02 1.01861048e+02 1.07529943e+01
  6.29741200e+01 5.43485275e+00 5.01992079e+02 2.04631305e+02
  2.50800900e+01 2.80697741e+01 3.79775338e+02 1.22399423e+02
  8.19213730e+00 2.23355711e+02 3.23717499e+02 5.57795899e+02
  7.45002505e+01 3.25433733e+00 3.23765041e+01 5.16860050e+02
  1.31058798e+02 9.00578054e+01 7.47726609e+01 1.73846691e+01
  4.09278832e+02 2.52622540e+02 4.01129047e+01 1.36354812e+02
  4.99850906e+01 3.25954386e+02 5.48979869e+02 1.54316213e+02
  2.54882991e+01 6.59240159e-01]]",0.4674292161488916,0.5325707838511083
89.67404785297168,"[[5.16779215e+00 2.48223206e+02 5.39090087e+02 4.21911257e+02
  4.00129012e+02 3.38272314e+02 5.31007880e+02 2.30341253e+02
  5.65074344e+02 3.89567651e+02 2.97716469e-03 5.94903997e+02
  1.01054122e+02 9.64189889e+01 4.68532117e+02 5.99915374e+02
  3.16674599e+01 5.97698142e-01 4.81797469e+02 2.79039467e+02
  5.82002451e+02 3.20346531e+02 3.45239129e+02 9.77009735e+01
  3.52077708e+01 3.90405915e+01 8.82117365e+01 6.78202978e-01
  1.78936035e+02 2.68158213e+02 3.90376900e+01 9.04189424e+01
  7.14114636e+01 2.92756073e+02 1.04098373e+02 2.68930373e+02
  4.38548654e+02 3.56628905e+02 3.13000282e+02 2.08058482e+02
  3.39032765e+01 2.01937467e+01 4.91314672e+02 4.85878019e+02
  1.00417970e+01 6.14719514e+01 8.91929527e+01 9.30758273e-01
  7.13050815e+01 4.74663587e+00]]",0.39647702955036107,0.6035229704496389
81.21588793569902,"[[365.82690036 190.60717721 160.44497351 419.49233082 310.09932601
    2.0436911  515.72390592 450.72236761  14.16135736 330.40504659
  338.02857319 492.00072973 463.6545734   36.22114236 543.43702803
  586.51976729 159.80114813 367.70895614   1.15795653 297.98173493
  198.12627279   1.34309758 540.8858825  498.99120056 517.89974246
    3.02806443 582.14474552  45.31813525 112.9696142  558.11393441
   59.72894687 221.4210938   10.1713895  150.12615089 119.30691227
  133.73855262 125.48277582   3.16949856  61.81764367 439.82175445
  107.20846881 340.95219263  15.51058875 537.32062895   0.67963552
   51.72652037 596.08024823 558.02243591 282.46779148  20.86596776]]",0.41789817015020636,0.5821018298497936
99.40110114342104,"[[5.82836532e+02 1.03201957e+02 1.13952674e+02 3.08048371e+02
  8.63633441e+01 4.27942633e+02 8.90301945e+01 1.66351466e+02
  2.10172652e+02 9.76073533e+00 2.59429143e-01 8.50977666e+01
  1.30346106e+02 1.84885346e+00 4.38846612e+02 1.54452917e+00
  1.41145196e+02 8.26071571e+00 1.36112982e+02 3.56658268e-01
  1.57705214e+02 5.68594275e+01 4.34450219e+02 1.05178417e+01
  1.86165019e+01 5.77519843e+02 4.43558431e+02 9.40249089e+01
  2.58376045e+02 1.37049421e+02 4.80823591e+02 1.99928594e+02
  6.65520715e-01 4.83830087e+01 4.75744085e+01 5.99746364e+02
  4.13855670e+02 4.17095159e+02 5.17611683e+02 8.51216953e+01
  1.03586271e+02 4.53891383e+02 1.07542456e+01 5.70850113e+02
  4.43475948e+01 7.27038590e+01 4.86752625e+02 5.93901607e+02
  5.42649620e+00 1.51116439e+02]]",0.5011633579894138,0.49883664201058614
91.05941734909453,"[[2.74313550e+01 2.02751204e+01 3.43884193e+00 9.16346306e+01
  3.38326911e+02 4.19247144e+02 4.21764862e+02 4.77663149e+01
  3.03093212e+02 5.20908388e+02 4.77089105e+02 7.33993409e+01
  3.49377106e+02 5.29743491e+02 5.89924849e+01 1.37453827e+02
  6.38884678e-01 5.25345237e+02 2.27414098e+02 3.66988462e+02
  2.48396153e+02 5.74642665e+01 3.69557732e+02 1.46093758e+02
  9.92454267e-02 5.89647022e+00 5.99955960e+02 3.44089202e+02
  2.47685465e+02 2.37937643e+01 2.37874194e+02 5.90811171e+02
  8.88564882e+01 1.63869754e+02 1.52662613e+02 5.94874438e+02
  1.58720071e+02 8.13489697e+01 3.02424265e+02 6.40451139e+00
  4.50645125e+02 5.98202067e+02 3.24480598e+02 2.59715192e+02
  4.36978735e+00 1.45600105e+02 4.47870940e+02 2.26227141e-01
  4.26631045e+02 7.96376449e-02]]",0.39486247025777116,0.6051375297422288
62.89835957005391,"[[  0.86839102 344.71583611  49.50747637 135.90500833   0.75569509
    5.70268721  13.32880578 423.32417624 453.86037878 596.53432518
  127.5379307  517.5697186   26.46217684   9.98001948 111.91093899
  351.00075476 142.07830527  35.62625812 599.83297738  16.07517706
  264.25037701  28.52248451  19.00812162  78.05699874 599.55738417
  210.95039332  47.04565003  10.62765283  49.04190797  42.0785793
  560.6458904  597.49978909  82.82389829 430.24295191  56.15492328
  188.19772335 115.96487869 373.25151265  35.61380288  85.51651184
  500.97902687 298.94876699 102.10451112 370.63227323   4.25525317
  105.04603585 492.67787211 417.51340036  14.88145852   7.50533776]]",0.4707061031177016,0.5292938968822984
