Solution_Quality,Solution_Allocation,AVG_Exploration,AVG_Exploitation
111.4648728155907,"[[384.10951481 186.10043637 221.64153525 118.32479163 349.74906099
   55.19502664 160.4193026  474.56565677 510.93749492 591.77881218
   67.38371269 239.08567854 493.09884392 343.69049129 515.53096608
  110.18687965  60.39859961 140.71058731 499.26761647 177.43851806
  508.17384051 172.42431097  51.91127639  79.00707337 250.49714632
  211.61270342 490.63882921 221.21211391 113.53782724 193.07534953
  418.15454514 368.38411896 102.42065889 482.24277036 363.58106428
  112.02982885 331.51092863 275.5468916  141.45752157 207.93175348
  116.19577396  73.66310965 393.3865161  549.87645034   2.69331596
  172.48548395 316.79972616 145.11479712 542.0437038   34.08029781]]",0.9844934188782998,0.015506581121700376
143.22567005314022,"[[296.18104894 206.98907268 442.01019732 480.43295533 275.26950652
   75.07260818 595.7195145  550.04733184 282.68573212 517.28702332
  299.81527934 310.2626333  337.60729417 183.99139084 296.88616849
  525.27498751 117.59802941 479.48511335 391.78511151 156.04931332
  467.80238439 453.86892593 520.83171026 210.95121605  71.5864002
  141.16378111 381.17479742 305.07149112 184.68248688 489.41071421
  156.47353839 289.45511639  46.63466804 222.81536506  15.86221911
  270.55083004 247.09709979 278.39309509 267.51870867 386.91013871
  105.29046635  10.76973125 177.32449309 117.98379968  22.91113159
  207.46256978 102.85134486 366.04613363 476.25449988 129.04195803]]",0.9985994455055399,0.0014005544944601534
147.63983065276142,"[[518.28001697 381.01547806 339.18399934 346.44242032 156.29135795
   55.08084603 237.74332681 289.25318846 427.52640784 520.26475409
  221.24135762 364.57013565 198.78128324 427.144667   181.44645175
  258.12228825 432.47752239 355.75658814 201.58998836 257.12668149
  596.60018285 115.10109284 352.41017593  38.61054432 466.00560041
  275.91845453  11.27225282 237.3123123  110.34056119 537.22747942
   25.46649694 232.31659546 124.44018986 202.0518317  306.95855078
  533.80368048 562.45486361 460.49631543 380.33487692 339.9271268
  190.76721307 457.92136858 425.91640362 260.2539925   76.0890111
    5.22181016 325.08826346 447.63028668 552.78201863   4.00672365]]",0.9988832551859264,0.0011167448140735226
131.96561881516277,"[[309.19727596 348.00134056  48.06416002 490.76661735 397.60193757
   39.45476923  32.83977185 367.3465607  325.39136848 557.00250298
  353.36701902  85.13531742 272.6506098  532.80057516 248.58440398
  524.59863198  33.74322426 552.41238249 232.69139527 218.61723519
   34.41520326  15.26823778 594.76337382 253.2975082  456.34677955
  215.70177833 151.00235547 322.19681926 126.24338528  32.40235758
  303.79333665 565.96068701 119.55290891 357.79022701 476.34876383
  109.50468376 486.4792587  462.08229738   6.1340714  561.25542989
  192.0555623  270.90765035 492.52067959 152.68751002  14.87257901
  427.62762184 255.70927383 208.90381694 102.45175589  63.44482757]]",0.9999668896782623,3.311032173781259e-05
164.18508215947872,"[[454.91087701 403.44922061 464.01719553  78.29376211 138.36469671
  511.232218   249.28957869 249.60602048 120.06854576 312.14412557
  518.20768262  25.38540237 277.84460388 420.33293509  40.87505464
  590.42318394 208.19755024 124.77421923  54.90440768 156.8885385
  137.66013496 451.93504806 356.11512836  55.24221856  61.72467688
  529.34290592 547.74857555 471.24585813 192.73653642 460.75280877
  336.02632179 157.81706912 214.02346483 467.16180634 392.46863913
   12.48328784  77.75998086 252.9347286  242.52823759 410.21955886
  265.62808499 315.15982649 321.27372608 574.45988279   3.65474434
  446.25729945 218.50480421 230.03271426  48.78522272 106.32290062]]",0.9995029260431565,0.0004970739568434368
176.90821530033605,"[[468.00711929 224.90607833  44.66861786 406.98262076 529.66291286
  284.80958234  41.29891965 187.21186413 443.26177126 204.30187895
  437.65184823 286.10310932  91.45917738 388.00491397 508.73406932
  190.08605599 492.3053027  447.68074496 582.99607559  64.67318287
  446.12651583 206.21607507  84.64625581 402.14749709  63.29507553
  274.00688405 223.01486664 239.25447442  79.80981283 160.74373908
  172.71348342 305.16130631  77.3229763  329.93060685 334.69037653
  132.14387355 276.85824222 481.85636199 494.72461046  69.8266728
  223.65875177 165.05394665   4.25956204 421.80566848 104.51731143
  408.21778356 191.3688473   42.9292112  536.63691797 282.84510951]]",0.9965956276513527,0.0034043723486472752
131.06236220414416,"[[507.99979422 302.32243248 575.91466557 183.64972354 407.97592913
  596.65453682 107.55408007 359.84948524 591.10715028 224.43154118
   23.02192918 351.85634649  32.56772994 247.94027117 153.91760534
  496.93404723 155.11972588 321.68748118 407.58589516 321.35120745
   94.37470561 239.10704003 114.28941524 500.49144963 179.62333665
  461.27089038 162.17269316  11.48447666  16.76304429 248.1852056
  501.29426867  43.43283003  71.06726179   8.18917995 136.95143757
  152.81257614 141.69451353  60.65262308 285.68155952  88.59128852
  510.59329747  66.7647824  193.29552655 495.86748073  42.43158897
  185.8594246  166.7821261  490.96567408 425.31903239  73.36899265]]",0.9804958858550438,0.019504114144956394
130.67169344649125,"[[4.50423229e+01 2.05429448e+02 3.50747859e+02 3.26131872e+02
  2.04293823e+02 5.27561288e+01 4.26067236e+02 4.59495152e+02
  6.84389370e+01 1.66888436e+01 3.36429783e+02 4.41634386e+02
  5.68170476e+02 3.55214428e+02 3.46541763e+02 3.57311909e+02
  2.29525140e+02 5.46893344e+02 2.03537529e+02 2.46754984e+02
  2.84018986e+02 2.82930840e+02 3.90981093e+02 1.33573771e+02
  8.73926660e+01 3.01901919e+02 2.16152976e+02 5.23561454e+01
  1.12607154e+02 4.37924879e+01 1.78907953e+02 1.80242964e+02
  1.68602030e+02 5.47251617e+02 6.68871725e+01 4.14480204e-01
  3.37255677e+02 1.93650707e+02 4.56255614e+01 1.14981422e+02
  4.63774023e+02 5.00351521e+01 3.87981417e+02 7.77325426e+01
  7.36124410e+01 3.96582189e+02 4.10017582e+02 1.40360905e+02
  2.97222255e+02 7.24018721e+01]]",0.9999793146501185,2.0685349881497394e-05
154.29517014329792,"[[171.54396832 145.19655034 139.27112235  11.3083575  169.52082705
  183.71394895 504.0858886  487.58276273 258.25653109 299.14753489
  308.2235519  277.55207291 366.68388596 389.92995218 573.44769672
  516.54260647 172.0116146  293.07885466 222.2151306   98.97920405
  202.20012518 258.93920142 410.93099816 339.26510729 579.03508879
  511.85734735 129.345635   246.35600583  27.56025921 411.43231237
  381.88668646 392.45285635 416.80031435 250.05247762 263.6981257
   35.78808069 360.54098333  62.6904754  298.76668736 356.94285199
  386.60769755  95.56141926  48.8983602   42.2721412  129.12589802
  397.59553433 511.65131464  54.52276045  56.00418854  24.98003001]]",0.966769312675569,0.03323068732443093
152.700676052476,"[[144.56802665 317.88468217   0.67245696 392.66812376 450.14426694
  310.25511159 124.55322017 104.41703907 248.95903045 415.68312935
  519.11775427 251.5850453  566.04975296  17.98077154  93.43604372
  162.37414329  38.05868329 312.14216778 493.84311901 306.15102017
  477.20416372  34.18761558  13.28126352 395.52975986 305.0663431
  552.0068491  463.87766299 384.26652829 386.75092241 223.55163866
  204.35193381  73.99100535 357.11340643 395.67245922 485.23189383
  236.11307651   5.78367897  48.169129   415.48342231 342.76622926
  105.53302158 208.74756241  20.14595695 389.80384583 154.45022825
   82.0490728    8.58571199  83.32249565 122.28340351  12.94100268]]",0.9816957770076457,0.018304222992354225
