Solution_Quality,Solution_Allocation,AVG_Exploration,AVG_Exploitation
35396511472.20656,"[[ 10.98483043 -10.45886696   2.18198284 -30.85237128   8.15139969
    3.38352951  19.46804629 -44.52974143   8.88516989  28.75090441
   -9.97713319  -1.40689764  -9.83966003   4.66202281  -6.59188336
   -5.34136694  48.14332182  11.37752099  22.42144379  20.60939125
  -20.81842017 -20.86467246  14.80884289  -8.69526732  -3.64124223
  -25.98259761 -11.76256212   7.38271266  16.49317503 -50.26037958
  -43.47101037  -2.30745917  19.127797     0.49938478 -41.101852
  -43.36749154  -0.12065732   6.69596363   4.85232239 -26.24818573
   25.55777352 -28.72106046  18.3054941    2.61442729  24.94479534
    6.8522138  -24.29613878 -18.61120493   1.28628808 -22.45508377]]",0.04084572584714802,0.9591542741528519
33548179800.85485,"[[  9.46128209  15.86772973 -16.39669356   5.94935537  19.33928439
   -7.62737932 -47.74954835 -52.60037595   7.62477301  -7.1798701
  -18.25549956  38.65338359  26.52135774   7.15597577 -14.22032705
  -10.34155085  36.57856951  11.96438185   5.26982694  28.66857161
   -4.53546559 -36.12249559   4.61630128 -33.92682939 -49.46365402
  -11.09414912  -0.23506018   4.66084344  -3.09460022 -14.23973737
    2.79872083  34.32169166   5.02306193   5.08591669 -16.50338503
  -48.32423015   8.34518723  25.72608141   0.48714528 -10.82876349
   17.77410335  -9.91689242   7.79259413   1.6482371   36.48493529
    4.73800775  12.71739605  -5.86471163   1.97395853  -3.99274214]]",0.049589828638954135,0.9504101713610459
37394060562.16486,"[[ 47.4417898   -2.15355746  20.65527768  11.96663763  -3.56601398
  -10.12554618  -3.1989635   -8.88609964  10.51236599  -0.27642256
    3.21973065  23.1091624   18.82209477 -19.2734187   12.15102945
    9.34178662  11.58617359  43.47992208  17.64098413  -0.43079855
  -36.38079573  15.98815865  21.98216366 -16.71648881 -10.1462047
    1.13537498  14.62146055   8.19392667   6.57935989 -46.25019631
  -17.33748962  23.40181111   6.13471678  24.26219752 -38.3564471
   15.67148824  18.1650009   -0.76747851 -22.9643079    8.97866106
   30.0282058   -2.84372883  13.59961138 -11.16416372   7.27703931
    5.20807283  14.61764567  -3.04536419   6.11068867 -10.31459009]]",0.05174748011734143,0.9482525198826586
31110455540.391747,"[[ 37.90475632  -3.6732016  -16.58012374   0.89290683  12.93598295
   14.16870654   2.41450793  -8.01698267  36.82253983 -13.6821461
  -13.21186736   9.39452613   1.9287297  -10.90894517 -22.85911839
   -6.99020393  11.39222241   9.96539104   7.50903875  15.70920556
  -24.20082004  23.31074058   0.56808407 -43.5928126   -2.02069501
   -2.02224511  -1.58889677 -22.21001908   3.73718364 -42.98143356
  -30.25508389  -3.08581911  14.84505297   9.531729    37.41285097
   29.25017851   5.57120407  -9.39496599 -13.93127318   7.71032695
   17.93872872 -30.50589835  -3.87991    -11.43839954  -3.10969698
    4.27726307  -6.02178333  -6.58134057  -0.41106933 -32.93067321]]",0.10164342429254787,0.8983565757074521
45956776788.80974,"[[ 50.08584469  15.68714065  -4.1001428   18.06774599  -3.68542789
   38.6081604   -1.7384827  -26.42534949   9.08081722  -5.95934284
   -3.22209273  10.6652236   -0.22237497 -10.92032748  -1.48025791
   -6.83324348  45.56560002  28.02134639  10.37476863 -18.86079606
   -8.91896663  32.84127484  19.05631487 -20.75287541  -3.51414457
  -14.36701578   6.89100775   7.3779862   15.99895079 -38.63907812
  -22.33058419  -8.43337571   5.77705552  11.84764638  20.52563747
   13.90767523  25.23995741  -9.83945413   6.82769933   0.84047173
  -21.77525562 -10.88187827 -18.29891992  -2.52018038  10.44888164
   29.67423326  -5.0506837  -22.77646964   9.95937535 -17.30356051]]",0.046308340190248376,0.9536916598097516
46077801593.37512,"[[ 1.71474166e+01  1.63555235e+01  3.31653119e+01 -2.19022310e+01
   3.77988625e+01 -1.64037661e+01 -4.77725694e+01 -7.64606098e+00
   5.36664075e+00  1.06463547e+01 -2.10959237e+01  3.03698520e+01
  -1.11866777e+00  2.85536042e+01 -1.60832832e+01 -2.43488287e+01
   1.51815425e+01  1.46074440e+01 -2.53997666e+01 -5.84945543e+00
  -8.66690015e+00  4.04236373e+01 -7.94687269e+00 -2.66250065e+01
  -9.51937796e+00 -1.37459006e+01 -2.13769688e+01  9.26780383e+00
   1.66703149e+01 -3.29951771e+00 -2.34027550e+01  4.67497986e-02
   5.46942055e+00  5.16294738e+00 -1.46201906e+00  3.53810412e+01
  -1.85484803e+01  2.89248503e+01 -2.71371455e+01 -9.38817932e+00
  -5.28722549e+00 -3.36977927e+01  2.15255178e+01  2.39020258e+01
   2.68651512e+01 -8.40485612e+00 -1.75898428e+01 -1.29492013e+01
  -3.54892636e+01 -7.73340109e+00]]",0.05446266675369267,0.9455373332463073
34807598360.58481,"[[ 1.53465865e+01 -3.28304287e-02 -1.73843113e+01 -8.04690853e-01
   1.35295102e+01  3.36330790e+01 -2.13342537e+01 -2.78775998e+01
   2.04531075e+01  3.40067998e+01 -2.48831493e+01  2.92324869e+00
   6.29130212e+00  1.22294535e+01 -1.42342232e+01 -1.35742552e+01
   1.10752007e+01  7.10853852e+00 -1.91951288e+01  2.40334547e+01
  -3.53239130e+01 -3.20764460e+01 -9.86335007e+00 -2.36090398e+01
  -3.44635816e+01 -2.82504971e+01  2.63115938e+01  2.00345267e+01
   2.58847564e+01 -8.77528432e+00 -2.77473465e+01 -9.43270401e+00
   1.48831054e+01  1.85543793e+01 -2.19687390e+01  3.61663840e+01
   2.44304180e+01 -2.69843031e+01 -2.00742239e+01  2.13667424e+01
   3.68160885e+01 -1.12901089e+01 -2.77718858e+00 -1.09161581e+01
   4.03596304e+00 -2.89512877e+01  2.54495006e+01  3.18899434e+01
   1.12060444e+01 -1.40102675e+01]]",0.046447921733858054,0.9535520782661421
38499041061.60077,"[[ -0.36488925 -33.44128119   2.86043852  -9.38028383   6.4554353
  -20.51255673  -1.28499175 -14.47074351  40.48270847 -38.85913185
   11.82227429   3.62073274  15.92788544   2.39780409   3.59078696
   23.85815705  31.67201348  15.5380364  -10.9215975   17.08722295
  -11.96678132 -33.87195408  16.83585075 -35.85930494 -28.97542175
  -11.11540549   1.69586666  30.65352507  -1.21891816 -11.32374309
  -20.2692878   11.63467146  38.86660012  12.79202018  -5.15630113
    6.89271604 -10.92833221 -17.19159492 -29.96217857  17.03912013
   -6.5098014  -16.9423256   -6.15271656 -31.70357547 -13.11830668
   -8.80024925  -9.23307813  -7.24601598 -44.60608816  -2.70242174]]",0.12772088223861228,0.8722791177613877
45363185290.2579,"[[  3.8637804  -14.73681282  -5.78633426  -3.84086468   9.61273876
    6.49034582  35.26648981 -19.04531604   8.86208539   7.4841347
   13.79739986   5.89883135  14.08800017  10.13170597   1.54883333
  -23.31742208  15.78512842  -4.34040847  -0.19819887   2.84244828
  -10.18218693  -5.92166973   3.9798007  -18.8829309  -34.05899184
    2.66878164  10.67872952  18.79203314  -6.81463249  -6.54155817
  -15.14962598 -16.21271345   6.57626499  22.7622928  -29.14995642
   25.26098758  39.24353814  27.05146134   8.00109738  15.21828591
    8.84340645   2.80753782  14.99916075  14.94362227  -5.36699692
  -13.9504031   39.43574313 -17.6666884   19.54818228 -14.66422097]]",0.05093763858287606,0.949062361417124
44626833568.06864,"[[ 23.22210175 -18.53979938  10.37018076  21.51173553  20.19640435
   -8.91931391 -20.78903877 -30.50168016  43.20915353 -24.78374514
   17.99303209  29.99656733  -8.48418772   5.68186016  11.53876352
   24.25387583  -5.09448157  10.48618246  31.81283951  15.20083795
  -50.56479072 -28.61554483   0.76523286 -19.50884215 -16.39817912
   25.8183932   14.71567435  26.55968975   5.1117023   16.06061879
  -24.20306488   3.59677025  29.97891856   9.02807512 -26.45460298
  -13.53816016  22.76268475 -36.31200698  -7.86676245  30.22579866
   -3.60523898 -27.84143887 -11.58644089  10.41333701   4.0075126
   -6.595836    -7.93234563 -15.56925394 -14.58123397   8.23338889]]",0.0916090446829498,0.9083909553170502
42344877171.983505,"[[ 24.95957966  -5.96069178   9.22194205 -14.00972727   2.17779681
  -10.74240173   4.0431257  -30.91003217  37.69830189  11.83887597
   26.18302053 -13.2282244   -5.99277004  -1.36007051  20.09156198
  -33.62357554  33.45819149  40.73570515 -34.83533107  42.94139966
  -24.4021418    9.19543544  45.53344358 -17.46987743  -5.06629162
    7.51570097 -32.44266652 -11.86060249  -7.69800232  -2.30060207
   -9.38913469  -4.16894707  -2.97128148  28.95958248  -4.55825385
  -23.90541111  12.08282326 -16.29169041  15.94186342 -49.35459227
   -3.27906352 -26.16289952 -11.2299083   -8.11456445   1.77766022
   24.39426227  -4.1166661  -34.71832184 -17.79390887   6.48306431]]",0.07542321644501589,0.9245767835549842
27272973578.062504,"[[ 56.57919597 -11.27469185  41.02784098 -27.92030748  11.9278458
   26.02657771  23.84358081 -16.77266022  -6.89690053  22.01490117
   10.68166625  12.14098889  29.9198208    4.70318819 -15.8855658
  -15.60917895  29.64824256  11.19291089 -26.19180648   5.96635262
   -7.44061773   2.0150864   39.42052139 -31.42574121 -22.38659944
  -17.75891224  -7.0664284    9.81157172 -29.53239799 -30.31728082
  -38.16393534   0.28367593  15.34875596   1.89829284 -11.25041312
  -51.90229984  10.95315302  -6.70756917 -27.47532141  -3.57400455
   23.35263894 -27.34351437  14.3672065  -19.25598672 -14.3483583
   34.04763364 -23.24535769  -3.89252074   2.54269613 -44.34352857]]",0.09443125084090338,0.9055687491590965
33177588981.340237,"[[ 27.73709975  -3.54617325  33.48883813 -51.47809608  31.79682902
   22.65010563   5.55324747 -24.65711448  -1.35606607 -18.06962714
  -17.57986035   2.03440766  27.23357216   1.12433056   1.60823435
    4.69684256  12.24459161  10.00501488   9.24185843   7.31995403
    1.02592863  34.61073522  22.83794833 -14.42521454  -8.69970956
   11.58863127   3.63530136  -0.11838969 -17.87497145 -19.64548073
  -34.76485979  51.29158428 -22.32464189  31.79291293  28.78406461
    7.42243351  54.07928583 -38.35382017  -4.74486054  33.17773283
   19.14878294 -20.3061049   43.74503647 -11.61259656  28.37577998
  -41.02026085  11.34799999 -29.47521319 -42.89002743  10.93914673]]",0.10187583323788921,0.8981241667621108
34652179474.38196,"[[ 13.35388399 -58.0002233   27.76899084  22.88063912  22.63377546
   22.93893723  -6.97665308  -7.29296892  12.8282301   40.42257771
  -10.87633139  -7.17687986  -1.46197702   8.58781814   0.8159288
  -17.75928605  32.62716986  14.3037616   -8.74055154   9.4958885
  -16.45454991   1.81275114  -2.44299843 -46.25626117  -6.26569162
    2.81252362 -53.82051025 -19.5854047    3.493721    -0.86673153
  -14.46892952  19.68003692  36.37436687  20.19810984   6.86463006
   -9.55997961  11.53993196 -24.65914614   4.8804341   33.48339131
   10.74741917 -28.4274062  -11.27176083   5.9002516   -1.45341934
   -8.46529195  23.65079369  26.28051914 -25.95094694  -9.01547671]]",0.13693849216345577,0.8630615078365443
24525577258.160225,"[[ 41.94618559 -25.21899237 -18.65232391  -8.97973196   3.76191724
    2.56282867  -2.96387269 -16.38092131   9.0599169   32.30844013
   17.33185128   2.12481894  19.96159004   5.10938638 -41.01976622
  -34.01511855  28.70553444  22.27582156   8.22861347   8.9356949
  -37.11197331 -29.68717271   7.87308524 -23.79386211 -29.96370215
   -7.39981901 -23.85217472  -3.1712308   -1.77844572 -26.05573906
  -30.23228394  -8.21171666   2.79224423  11.54636316  14.04629158
  -19.12498014   0.55598198   8.94455075  -9.31794197  31.70123084
   21.81135466 -17.83518879  -7.03956295  12.66524816  14.07774412
   15.5455991    8.99663902 -12.11117945  23.44272598 -60.6666578 ]]",0.03681669812359648,0.9631833018764036
