Solution_Quality,Solution_Allocation,AVG_Exploration,AVG_Exploitation
20.145468858890027,"[[-2.17673124e-01  4.47363476e+00  3.19186363e+00  2.28678845e+00
  -2.41931168e-01 -3.43779453e+00 -2.62708970e+00  2.84064060e+00
  -2.57031059e+00  3.44726958e+00 -6.68191018e-01 -2.64349078e+00
   4.89615581e+00  3.95477862e+00  1.06327624e+00  3.78039980e+00
  -4.42718884e+00 -2.14377686e+00  3.43285784e+00 -1.91400740e+00
  -3.07897222e+00 -4.69562819e+00  3.36118523e+00  2.19125513e+00
  -4.07092741e-01  3.21380011e+00  7.00598082e-01 -1.47603757e+00
   4.41121674e+00  2.45167940e+00 -4.20899864e+00 -2.57549868e+00
  -9.62256303e-01 -1.89250999e+00 -4.06487983e+00 -2.42252045e+00
  -1.61512513e+00 -2.61464385e+00 -1.38328901e+00  7.38390239e-01
  -3.87984342e+00 -4.31605268e+00  2.20920459e+00 -2.99638675e+00
  -2.07960939e-01 -4.31646403e+00  3.59480413e+00 -4.12975913e+00
   2.49344487e+00  4.29256890e+00  4.41918468e+00  2.80809792e+00
  -4.11173815e+00  3.98672009e+00 -3.88130745e-02  4.28918893e+00
  -1.19784674e+00  2.06940537e+00  2.81911094e+00 -3.13958676e+00
  -2.08433047e-01  2.73898886e+00  1.41062682e+00 -1.84216143e+00
  -2.24080100e+00  1.98048720e+00 -9.09399306e-01 -3.34583862e+00
  -3.22746836e+00  3.85695684e+00  4.15744557e-01 -3.43907743e+00
   4.45799309e+00  3.77682791e+00  4.60520929e+00  2.94564974e+00
  -1.75258705e+00 -1.80668693e+00  3.64852765e+00  3.67732653e+00
  -3.68743884e+00  3.35340633e+00  4.50394246e+00  3.05286212e+00
  -3.09164847e+00  3.91351532e+00  2.79185508e+00 -1.74067127e-01
  -1.50058879e-01 -1.81912734e+00 -2.70932197e+00  3.78479105e+00
  -2.20525198e+00 -2.29648331e+00  1.02247538e-01  2.40791050e+00
  -5.96250674e-01  7.37523442e-01  4.84930036e+00 -4.94212939e-01
  -3.55015968e-01  4.65305917e+00 -2.24753008e+00  8.81248955e-01
   2.84026388e+00  4.29886001e-01  7.96668213e-01 -2.65094684e+00
  -2.37910681e+00 -2.49612414e-01  2.73031133e+00  7.36733393e-01
  -2.17180689e+00 -3.16175916e+00  2.62501224e+00 -1.58634729e+00
   4.74116017e+00 -2.45089357e+00 -9.14561103e-01  1.29804152e+00
   4.88871744e+00 -1.10430021e+00  3.00472265e+00 -1.72124134e+00
  -4.46013401e+00 -1.46565043e+00 -2.86982469e+00 -4.78380996e+00
  -2.21836627e+00 -3.34577644e-01 -2.29585134e+00 -2.77735733e+00
  -5.04922996e-01  1.03837444e-01  3.79423993e+00 -3.40279778e+00
   6.91694386e-01 -3.59278611e+00  3.36973645e-01  3.28306352e+00
   3.05741637e+00  3.47936351e+00  4.58105043e+00 -1.92003852e+00
  -4.81442131e+00  2.28926096e+00 -2.44987503e+00 -2.70075078e+00
  -2.72699462e+00  1.60602874e+00 -4.69696234e-01  1.60734601e+00
   3.65670012e+00  4.38170409e+00 -3.57040296e+00 -1.67770736e+00
   4.86570629e-01 -1.90680698e+00 -1.58962612e+00  2.06832157e+00
  -2.41096723e+00  6.17324927e-01 -1.83133661e+00  2.40558296e+00
  -2.81415603e+00 -1.95047340e+00 -2.29494119e+00 -4.10944070e+00
  -2.56498089e+00 -4.00524332e+00 -2.29253315e+00  4.35989843e+00
   4.69896468e+00  4.61751575e+00  6.44833588e-01 -3.22376431e+00
   4.55590667e+00  7.24093812e-01  2.32138645e+00  3.00780788e+00
  -4.43683763e+00 -3.75797652e+00 -3.01336456e+00 -2.63997600e+00
   3.92156272e+00  2.88662268e-01 -8.42388334e-01  3.53355200e+00
   1.63203058e+00  2.15267333e+00  4.32206396e+00 -3.13104503e+00
   2.13620947e-01 -3.09294124e+00 -3.88662740e+00 -1.96068955e-01
   3.35181555e+00  1.21991349e+00 -2.62013526e+00  3.05055409e+00
  -4.44029032e-01  4.96665173e+00  3.46593280e+00  2.09512243e+00
  -3.78375856e-01  2.57477665e+00  3.64762045e+00  2.58612560e+00
  -8.34150150e-01 -4.87056153e+00  2.11499875e+00 -8.54164074e-01
  -2.13796142e+00 -6.43366005e-01 -2.98807656e+00  3.31346012e+00
   7.09989461e-01 -2.30478920e+00  5.65650743e-01  2.44056855e+00
  -1.74012524e+00  1.78947252e+00 -2.20288733e+00  1.44769011e+00
  -3.11062752e+00 -2.97093489e-01  2.27997016e-03 -3.24665768e+00
   4.95921674e+00  3.25790391e+00 -1.67225699e+00 -1.49446486e+00
   4.90138080e+00 -2.00865850e+00 -4.21882317e+00  2.74917256e+00
  -4.26551676e+00 -2.68675256e+00 -1.54505592e+00 -2.22489365e+00
  -8.54843279e-01  4.05530823e+00 -9.88990557e-01  2.74749619e+00
  -1.93074793e-01 -2.53807965e+00 -2.29405368e-01  3.68524591e+00
   3.50440201e+00 -2.22029917e+00  3.11121992e+00  4.66046037e+00
   1.98100406e+00  3.09577110e+00  2.90053245e+00 -2.76829998e+00
   7.91486027e-01  4.97123101e+00  3.48851927e+00  2.30750035e+00
  -8.97361420e-01 -8.48535928e-01 -1.09427097e+00 -2.38104704e+00
   2.69055105e+00  2.50904301e+00  9.32326575e-01 -5.72443846e-02
  -1.59390535e+00  7.76307344e-01 -1.52705841e+00  2.81181414e+00
  -3.59481433e+00  3.99202426e+00 -1.39191676e-01 -2.45683720e+00
  -2.04805857e-01 -3.93114277e+00 -1.09374389e+00 -4.41476572e+00
   2.10945357e+00 -2.24246998e+00  2.33654131e+00  1.72359965e+00
  -5.18852900e-01 -2.92370910e+00  4.50500217e+00  2.00960017e+00
  -4.41080761e+00  1.09220581e+00 -2.73521412e+00 -3.96542766e+00
   2.14987692e+00  3.49969371e+00  2.99359095e+00  2.27286411e+00
   2.19795490e+00 -3.13223556e-01  3.53756321e+00 -5.54433516e-01
   3.79661196e+00 -1.56924407e+00 -3.56714007e+00  4.70750664e-01
   1.28063455e+00  2.79434077e+00  2.23344416e-01 -3.31246897e+00
  -1.83616187e+00 -2.01596927e+00  1.98422216e+00  3.17115920e+00
  -2.69972370e+00  2.67879300e+00  3.21108723e+00  3.27296356e+00
  -3.32478261e+00  3.47117281e+00  3.35947453e+00  1.81021276e+00
   4.40380863e+00  3.65648080e+00  4.82804936e+00  1.89663569e+00
  -2.29804171e-01 -3.97381928e+00 -1.18821940e+00 -6.17205141e-02
  -4.85083054e+00 -1.37099423e+00  1.31592199e+00 -2.93482386e+00
  -2.63402505e+00  4.82416385e+00  4.96500986e-01 -4.14447896e+00
  -1.75540970e+00  3.00394162e+00  2.80285039e+00  4.99432751e+00
   3.49409243e+00  1.48668855e+00 -2.14983397e+00  4.07128804e+00
   4.03423355e+00 -4.86565822e+00  1.45597832e+00  1.90712601e+00
  -2.70024380e+00  2.02999980e+00 -1.83827849e+00 -3.17807083e+00
   4.71674439e+00 -3.91636750e-02  1.46200321e+00  2.01155676e+00
  -2.79038397e+00  2.64524441e-01  2.84787516e+00 -1.86448242e+00
   4.41687840e+00  2.50860059e+00 -4.76843538e-01  1.19561217e+00
   4.87720138e+00 -1.16304008e+00  4.35495785e+00  1.19207850e+00
   4.46992048e-01  1.50185393e+00  1.31769697e+00 -1.24560996e+00
  -2.04490885e+00  4.01045283e+00  3.37883713e-01 -2.17498743e+00
  -1.95425842e+00  2.79705825e+00 -4.28922497e-01 -1.15328971e+00
   1.61696169e+00 -3.38076950e+00 -2.80983809e+00  4.52397284e+00
   4.44373780e+00 -2.40490733e+00 -1.84275769e+00 -2.80273886e+00
  -8.03711914e-01  1.35258705e+00  3.80348964e+00  3.84940600e+00
  -1.86187891e+00  3.60131207e+00 -8.59810300e-01 -1.98413068e+00
   9.72166238e-01  1.21257195e+00  4.06305147e+00  4.39513726e+00
   4.86766367e+00 -3.10605761e+00 -1.54587735e+00 -1.16702606e+00
  -3.57403055e+00  9.32174209e-01 -3.94254849e+00 -2.43910432e+00
  -2.86178852e+00  8.31243532e-02 -2.30838604e+00  4.58418768e+00
   4.34559851e+00 -2.29349016e-02 -1.86639426e+00 -3.85328173e+00
  -2.19046276e+00 -1.53945737e+00 -1.51577281e+00 -1.18145004e+00
  -3.45341225e+00  4.40344494e+00  2.62712502e+00 -1.89884216e+00
   4.51334222e-01 -1.83286687e-01  4.70584928e+00 -1.74699080e+00
   4.81769859e+00 -4.58911642e+00  4.64395709e-01 -9.15205914e-01
   2.01644649e+00  3.47838594e+00 -1.39393110e-01  2.99502123e+00
  -1.40412908e+00 -3.34006022e+00  4.35187772e+00 -3.01279534e+00
  -4.43002695e+00  1.71967270e+00  4.10899546e+00 -3.83422502e+00
  -2.17330562e+00  3.38591412e+00 -1.30662521e+00 -2.35388343e+00
   1.01097561e+00 -1.01400093e-01 -3.72534496e+00 -3.09035329e+00
   4.10830126e+00  2.25042511e+00  1.99718864e+00  3.40086709e+00
  -1.38204545e+00 -1.50971295e+00 -3.19374636e+00 -2.54782129e+00
   3.26388102e+00 -1.37607965e-01 -3.31749410e+00 -1.89704651e+00
  -1.01571330e+00 -3.73883184e+00  1.93202819e+00  2.58970299e-01
   4.95341779e+00  4.58788202e+00 -2.71205440e+00 -2.50145435e+00
   1.64972829e+00 -3.41741871e-01  2.95121683e+00  1.99829870e+00
  -1.94443675e+00 -3.03472266e+00 -2.89251086e+00 -1.19636391e+00
   1.02187146e+00 -8.11125517e-01  3.28800851e+00 -4.70231708e+00
   7.87772696e-01  1.61963413e+00 -2.76969410e+00 -2.15438147e+00
   1.16651872e+00 -1.22829029e+00 -2.29902381e+00 -9.33776904e-02
   2.52980256e+00  9.34829077e-01 -1.90417117e+00 -3.05981344e+00
   2.52490909e+00 -1.66299048e+00 -2.96437841e+00  1.81378687e+00
   3.56759165e+00 -4.14136295e+00 -2.54414041e+00 -1.33402689e+00
  -4.43419963e+00  1.33108111e+00 -1.41173646e+00  2.15439706e+00
  -2.75989717e+00  4.45628909e+00  9.04474320e-01  2.00045199e+00
  -3.97330628e+00  1.19429489e+00  5.99664000e-01 -1.93702765e+00
  -1.11764453e+00  2.08802686e+00  4.00401449e+00  4.06942436e+00
  -2.35221023e+00  3.26987815e+00 -7.91003539e-01  4.90826204e+00
  -2.77052441e+00 -2.64004369e+00  1.91604679e+00 -9.83683922e-01
   2.51775967e+00  3.04609855e+00 -1.92296419e+00 -1.63913710e+00
   1.36141183e-02  3.28783945e+00 -1.96549556e-01 -3.62519569e-01
  -2.74643325e+00 -2.00602575e+00  6.59219457e-01  2.64045372e+00
  -1.06270357e+00 -3.24461403e+00  1.46407610e+00  1.95740919e+00
   1.63434465e+00  1.18286896e-01 -1.32506213e+00 -2.25483897e+00
  -2.64362473e+00 -2.26423738e+00  2.94076546e+00  4.36518827e+00
   3.05203633e+00 -3.86218550e+00  4.67059069e-01 -9.38640023e-01
   3.66800156e+00  2.11905856e+00  2.94226478e+00 -2.98716304e+00
  -3.70937772e+00 -2.82057657e+00  4.64727097e-01  3.94220387e+00
   4.35012724e+00  2.65591461e+00  7.13086792e-01 -1.78838042e+00
   2.24218758e+00 -2.28997173e+00  3.63910678e+00  1.79045598e-01
   2.07104896e+00 -2.01005385e+00 -3.05569676e+00 -6.29869599e-01
  -3.28394424e+00 -3.65842500e+00  4.01934817e+00  1.83045936e+00
   3.92032553e+00 -3.38234246e+00 -4.74086148e-01 -3.73441709e-01
   4.58864642e+00 -1.41984908e-01  3.80378851e+00 -1.62356490e+00
   1.65372668e+00  3.57835699e-01 -4.17893129e+00 -2.02946565e+00
  -9.72525333e-01 -1.76321046e+00  2.73357396e+00 -3.65458954e+00
  -3.45476951e+00 -1.45583125e+00  4.33520617e-02 -2.34106177e+00
  -2.60337806e+00  4.40680469e+00  2.98622474e+00  3.92364068e+00
  -1.82388499e+00  4.70503895e+00 -2.74653965e+00 -2.43440298e+00
   2.84402154e+00  6.52700511e-01  2.69635607e+00  2.02147776e+00
   8.16099352e-01  4.65420999e+00 -5.99480834e-01 -2.80035821e+00
  -8.87477012e-01 -2.10717392e+00 -4.45881039e-01 -2.11688568e+00
  -9.69238374e-01 -3.32750098e+00 -1.84529844e+00 -2.71504265e+00
  -2.47252237e+00  2.97087160e+00 -1.13343164e-02 -2.97423826e+00
  -7.91240953e-01  8.22692871e-01 -1.73680041e+00  3.46607237e+00
  -2.34184572e+00 -9.12301960e-01  4.95879003e+00 -1.59867758e+00
   1.30715788e+00  3.01771109e+00  4.04663455e+00  1.26256185e+00
  -3.88021621e-01  2.18463858e+00  4.67269325e+00  2.85550682e+00
  -4.38710162e+00 -2.15309002e+00 -5.94446902e-02 -1.47350909e+00
   7.69755671e-01 -2.29419184e+00  1.86601665e+00  4.14118275e+00
   4.38017944e+00  2.75963038e-01  9.14590173e-01 -6.42976283e-01
   1.50415579e+00  4.28209931e+00  3.59255805e+00 -7.93594231e-01
  -2.37108737e+00 -3.28364776e+00 -1.77795693e+00  3.61995337e+00
  -2.11820522e+00  1.60818812e+00 -2.66902068e-01 -5.11377389e-01
   2.74862368e+00 -1.50661299e-01 -5.21620938e-01  4.40316212e+00
   5.14529061e-01 -2.17027282e+00  3.07860550e+00  2.72821770e-01
   2.60689977e-01  2.41326355e+00 -1.73892827e+00  5.02306101e-03
  -3.17121536e+00 -1.83002625e+00  3.51847788e+00 -1.08190207e+00
  -2.75149690e-01  1.68987572e+00  3.28679880e+00  8.77537228e-01
  -2.71901605e+00 -1.94239545e+00  4.41703153e+00  1.85792330e+00
   3.23241954e+00 -3.36699614e+00 -3.35300949e+00  1.30462135e+00
  -4.86746682e+00 -3.01284285e+00  2.28375254e+00  1.60634343e+00
  -2.06438813e+00  1.71330354e+00  2.66427385e+00 -2.50792019e+00
   8.60475307e-02 -5.06165703e-01 -2.63858871e+00 -3.35303451e-01
  -3.76892952e+00 -2.50329180e+00 -2.88942208e+00 -3.37739616e-01
   1.34571584e+00  1.27317009e+00  1.20917437e+00 -3.51311259e+00
  -2.34982662e+00 -1.23216797e-01  1.08003236e+00 -3.42683289e+00
   4.15124444e+00 -2.73870372e+00  2.42004211e+00  1.85131147e+00
  -2.43860585e-01  1.78796338e-01 -4.48585966e+00 -2.42459236e+00
   7.15037113e-01  9.45573691e-01  3.85517780e-02 -2.32089796e+00
   1.88210401e+00 -1.36128422e+00  1.15575844e+00  1.65137170e+00
  -1.73052133e+00 -3.15491018e+00 -1.42166369e+00 -2.38409375e+00
  -3.11794894e+00  3.95573428e+00  2.82577273e+00 -2.99850031e+00
   7.95118996e-01 -2.62958261e+00  1.90575816e+00 -1.91240204e+00
  -2.09281074e+00  1.45319754e+00  3.98096758e+00 -1.11292340e+00
  -2.69135175e+00 -1.17288906e+00  2.20495274e+00 -1.97246685e+00
   3.92048046e+00  2.16066765e+00  4.60551388e+00 -1.45935974e+00
  -2.95633952e+00  2.86253978e+00  3.81337278e+00  4.22880345e-01
  -1.41103631e+00  4.71683606e-01  1.55732046e+00  3.05649673e+00
  -1.65781188e+00 -2.21881574e+00 -2.33089142e+00 -2.65229756e+00
  -6.16616511e-01 -1.26603788e-01  2.27203279e+00 -8.20202495e-02
  -3.38853318e+00  4.26623282e+00 -2.57291318e+00  4.85295913e+00
   4.20514856e+00  2.92400887e+00 -3.31899168e+00  2.84017053e-01
  -2.78650972e+00 -2.87837246e+00 -1.46916121e+00 -2.29570253e+00
   6.13841892e-01 -2.88683402e+00  4.48753516e+00  1.53135929e+00
   3.68130832e+00  1.61995968e+00  4.52572281e+00  1.56937071e+00
  -2.80417933e+00  4.72048327e-01 -3.02518556e+00  7.81540254e-01
  -1.52361253e+00 -2.08849086e-01 -2.87314830e+00  4.68526477e+00
  -5.57958658e-01  2.74717471e+00  3.83738740e+00  3.78569434e+00
  -3.99361744e+00 -2.92101448e+00 -6.25072629e-02 -9.84964588e-03
   5.05899801e-01  2.20432999e+00  2.00442872e+00 -2.21776350e+00
  -3.26478327e+00 -1.66167930e+00 -3.58372508e+00  2.02289573e+00
  -8.58830720e-01  4.50820576e+00 -8.49530806e-01 -1.68048500e+00
  -2.64801075e+00 -8.69383961e-01  7.47383998e-01 -1.69214248e+00
  -4.10527935e-01  2.33969849e+00 -2.55738806e+00  8.41247346e-01
  -1.75348635e+00 -1.72083940e+00 -1.10462357e+00 -3.32419338e+00
  -3.94579350e+00  3.53038321e+00 -4.78437398e-01  1.01114384e+00
  -1.24411683e+00 -9.67082982e-01  7.45847372e-01 -2.58639118e+00
  -1.25660963e+00  3.31583163e+00  1.20755168e-01 -3.09637890e+00
   2.48868956e+00  3.95721946e+00 -4.06825023e+00 -3.04307840e+00
   2.22553458e+00  3.84139326e+00 -1.38637719e+00 -1.46462479e+00
  -4.15307084e+00  1.23036630e-01 -3.16451637e+00 -3.63426996e-01
   1.45103471e+00 -3.78925692e+00 -2.57355034e+00  4.69890860e+00
   3.95838055e-01  2.88279268e+00 -4.56740815e+00  3.06776506e+00
  -4.28559625e+00 -2.90471844e+00 -2.33794096e+00 -2.77084857e+00
  -3.08496494e+00  3.45634634e+00 -2.13485469e+00  1.03698105e+00
   2.42846459e-01 -3.52177108e+00 -2.05438306e-01  2.36603451e+00
  -3.22516789e+00  3.56019020e+00 -4.44918725e-01  3.82656594e+00
  -2.30313330e+00  3.65561263e-02  4.36620897e+00 -1.37414754e+00
  -1.25651132e+00 -8.72164058e-01 -3.21993350e+00 -2.06918854e-01
   1.47467439e-01 -4.54500061e+00  4.30233671e+00 -3.54268133e+00
  -2.97340558e+00 -4.75049646e-01  7.00911363e-01 -2.95178307e+00
  -1.83544844e+00  1.57413994e+00 -1.03480261e+00  4.80563588e+00
   1.04899834e+00  4.70198663e+00 -4.66528088e+00  4.39603897e+00
   3.47776569e+00 -4.82701521e+00 -2.65419497e+00  4.10305918e+00
   4.72761450e+00 -1.97046393e+00 -4.88286475e+00  4.61397534e+00
  -3.61734050e+00  5.31729451e-01 -4.00795953e+00  1.45403999e+00
  -1.61171872e+00  4.98905400e-01  3.52197446e+00 -4.04869778e+00
   1.38660125e+00  8.42057957e-01 -4.43062640e+00  8.53614087e-01
  -4.32835212e+00 -1.64495424e+00 -1.34571113e+00 -4.84717879e-01
   4.42546043e+00  2.02397238e+00  2.51126862e+00 -1.70067221e+00
   1.74736172e+00  5.79194992e-01  2.79470911e+00 -2.97880272e+00
  -1.96639920e+00 -3.30966832e-01  5.87008243e-01  3.38519059e+00
   3.09130556e+00 -1.12292008e+00 -2.94843422e+00  8.26678943e-01
   1.54418368e+00 -2.86829750e+00  1.63563738e+00 -3.55117787e+00
   3.29854048e+00  2.18263583e+00 -4.79473393e+00  1.15456943e+00
   1.97288566e+00  3.21337550e+00  8.88229151e-01  3.17756881e+00
  -3.09872835e+00  4.68538617e+00 -9.46128150e-01  2.99020839e+00
   4.42855193e+00 -1.02129669e+00  3.31265320e-01 -3.63995370e+00
  -8.79364654e-01  7.43128905e-01  4.58862839e+00  4.99785294e+00
  -7.58857858e-01 -1.39822911e-01  2.26334961e+00 -8.96617099e-01
  -3.14994283e+00 -2.43201644e+00  4.91879653e+00 -1.46247531e+00
   1.13939219e-01  5.49479165e-01 -3.63906442e+00  1.02416495e+00
   2.18002558e+00 -3.77014007e+00 -4.57026647e+00  2.63750931e+00
  -2.57442741e+00 -1.06682609e+00  9.37475615e-01 -1.32356341e+00
   8.87425034e-01 -3.79463621e+00  2.98109333e+00 -4.25783457e+00
   2.95493969e+00  3.82490665e+00 -7.31285426e-01  2.30819403e+00]]",0.9743162704978968,0.025683729502103264
